ticker,date,title,description,content,source,url,cleaned_text,sentiment_score,sentiment_category,Open,High,Low,Close,Volume,sentiment_score_lag_1,sentiment_score_lag_3,sentiment_score_lag_7
AAPL,2024-09-09 11:14:17,"Dow Jones Futures Signal Market Bounce: Apple iPhone 16 On Tap; Palantir, Dell Jump (Live Coverage)",The Apple iPhone 16 unveiling and Oracle earnings kick off the week.,"Dow Jones futures rose solidly early Monday, along with S&amp;P 500 futures and Nasdaq futures. Apple (AAPL), Oracle (ORCL), Palantir Technologies (PLTR), Dell Technologies (DELL) and Tesla (TSLA) wi… [+7812 chars]","{'id': None, 'name': ""Investor's Business Daily""}",https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-apple-iphone-16-palantir-dell-jump-sp-500/,dow jones futures signal market bounce apple iphone  on tap palantir dell jump live coverage the apple iphone  unveiling and oracle earnings kick off the week,0.1363636363636363,Positive,220.82,221.27,216.71,220.91,67179965.0,-1.0,,
NVDA,2024-09-09 12:00:37,7 Giant Investors Dump Nvidia Stock — Including Fidelity,Think Nvidia CEO Jen-Hsun Huang is aggressively dumping shares of his company this year?,"Think Nvidia CEO Jen-Hsun Huang is aggressively dumping shares of the S&amp;P 500 company this year? Just look at what Fidelity and other giant investors are unloading.
XNOW PLAYINGBeating The Marke… [+3384 chars]","{'id': None, 'name': ""Investor's Business Daily""}",https://www.investors.com/etfs-and-funds/sectors/sp500-fidelity-is-one-of-seven-giant-investors-dumping-nvidia-stock/, giant investors dump nvidia stock  including fidelity think nvidia ceo jenhsun huang is aggressively dumping shares of his company this year,0.0,Neutral,107.81,109.4,104.95,108.1,268283736.0,-0.12,-1.0,
TSLA,2024-09-09 13:40:29,Tesla China Sales Roar Back In August. Elon Musk Says This About The Shanghai Plant.,Tesla stock cratered on Friday but looked to gain ground early Monday.,"Tesla (TSLA) domestic sales in China hit 2024 year highs last month, marking a 37% increase compared to July, according to data released Monday by the China Passenger Car Association. Meanwhile Chief… [+3794 chars]","{'id': None, 'name': ""Investor's Business Daily""}",https://www.investors.com/news/tesla-stock-china-sales-elon-musk-shanghai-plant/,tesla china sales roar back in august elon musk says this about the shanghai plant tesla stock cratered on friday but looked to gain ground early monday,0.05,Neutral,220.07,226.4,218.6377,226.17,78891136.0,0.1363636363636363,0.1071428571428571,0.25
MSFT,2024-09-09 15:00:47,Oracle Reports Earnings Today. Here Are The Numbers To Watch.,"Oracle stock is ahead nearly 35% so far this year, but those gains will be put to the test Monday as the tech giant reports Q1 results.","Oracle (ORCL) stock is ahead nearly 35% so far this year, but that momentum will be put to the test Monday.
XNOW PLAYINGAI Stocks Are Running. Is The Dot-Com Bubble A Blueprint Or A Cautionary Tale … [+4349 chars]","{'id': None, 'name': ""Investor's Business Daily""}",https://www.investors.com/news/technology/oracle-stock-orcl-q1-report-cloudworld-ai-cloud/,oracle reports earnings today here are the numbers to watch oracle stock is ahead nearly  so far this year but those gains will be put to the test monday as the tech giant reports q results,0.05,Neutral,408.2,416.33,407.7,414.2,19594287.0,0.5,0.25,0.6666666666666666
AMZN,2024-09-09 15:00:47,Oracle Reports Earnings Today. Here Are The Numbers To Watch.,"Oracle stock is ahead nearly 35% so far this year, but those gains will be put to the test Monday as the tech giant reports Q1 results.","Oracle (ORCL) stock is ahead nearly 35% so far this year, but that momentum will be put to the test Monday.
XNOW PLAYINGAI Stocks Are Running. Is The Dot-Com Bubble A Blueprint Or A Cautionary Tale … [+4349 chars]","{'id': None, 'name': ""Investor's Business Daily""}",https://www.investors.com/news/technology/oracle-stock-orcl-q1-report-cloudworld-ai-cloud/,oracle reports earnings today here are the numbers to watch oracle stock is ahead nearly  so far this year but those gains will be put to the test monday as the tech giant reports q results,0.05,Neutral,177.49,180.5,176.79,179.55,36233796.0,0.5,0.4,0.0333333333333333
NVDA,2024-09-09 16:32:58,Nvidia Gross Margin Concerns Are Overblown: Analyst,Concerns about Nvidia's declining gross margins have weighed on Nvidia stock since the AI chipmaker's fiscal second-quarter report on Aug. 28.,"Nvidia's (NVDA) gross profit margins are coming down and are likely to stay down, but investor concerns are overblown, investment bank Morgan Stanley says. The gross margin debate has weighed on Nvid… [+2154 chars]","{'id': None, 'name': ""Investor's Business Daily""}",https://www.investors.com/news/technology/nvidia-stock-nvidia-gross-margins-coming-down/,nvidia gross margin concerns are overblown analyst concerns about nvidias declining gross margins have weighed on nvidia stock since the ai chipmakers fiscal secondquarter report on aug ,0.0,Neutral,107.81,109.4,104.95,108.1,268283736.0,0.0,0.259375,
NVDA,2024-09-09 18:45:00,"NVIDIA Wipes Out $400B in Value: Buy, Hold, or Sell NVDA Stock?","NVIDIA's shares lately took a beating as regulators launched a probe into the company's contracts. Is it the right time to sell the NVDA stock, or will...",NVIDIA Corporation NVDA witnessed a meteoric rise over the past few years due to the advent of artificial intelligence (AI). Its recent share repurchase has installed confidence among investors and t… [+5279 chars],"{'id': None, 'name': 'Yahoo Entertainment'}",https://finance.yahoo.com/news/nvidia-wipes-400b-value-buy-184500618.html,nvidia wipes out b in value buy hold or sell nvda stock nvidias shares lately took a beating as regulators launched a probe into the companys contracts is it the right time to sell the nvda stock or will,-0.0071428571428571,Neutral,107.81,109.4,104.95,108.1,268283736.0,0.0,-0.12,0.0333333333333333
AAPL,2024-09-09 20:57:44,Should You Buy These 3 Stocks Before The U.S. Presidential Election?,"Discover whether you should invest in these three stocks before the U.S. presidential election, analyzing potential impacts on the market and your portfolio.","getty
As the battle for the Whitehouse heats up, Harris seems neck and neck with Trump, despite her last-minute wild card entry into the race. Historian Allan Lichtman, often dubbed the Nostradamus""… [+28279 chars]","{'id': None, 'name': 'Forbes'}",https://www.forbes.com/sites/investor-hub/article/should-you-buy-these-3-stocks-before-presidential-election/,should you buy these  stocks before the us presidential election discover whether you should invest in these three stocks before the us presidential election analyzing potential impacts on the market and your portfolio,0.0,Neutral,218.92,221.48,216.73,220.11,51591033.0,0.1363636363636363,0.1643939393939394,
NVDA,2024-09-09 20:57:44,Should You Buy These 3 Stocks Before The U.S. Presidential Election?,"Discover whether you should invest in these three stocks before the U.S. presidential election, analyzing potential impacts on the market and your portfolio.","getty
As the battle for the Whitehouse heats up, Harris seems neck and neck with Trump, despite her last-minute wild card entry into the race. Historian Allan Lichtman, often dubbed the Nostradamus""… [+28279 chars]","{'id': None, 'name': 'Forbes'}",https://www.forbes.com/sites/investor-hub/article/should-you-buy-these-3-stocks-before-presidential-election/,should you buy these  stocks before the us presidential election discover whether you should invest in these three stocks before the us presidential election analyzing potential impacts on the market and your portfolio,0.0,Neutral,107.81,109.4,104.95,108.1,268283736.0,-0.0071428571428571,0.0,0.1643939393939394
AMZN,2024-09-09 21:49:46,Why Amazon Stock Popped While PDD Holdings Flopped Today,What's bad for Temu is theoretically a boon for the U.S. retail giant.,"It was a tale of two big etailers on the stock exchange Monday. Sturdy American sector giant Amazon(NASDAQ: AMZN) ended the day up more than 2% in price, while Chinese discount goods retailer PDD Hol… [+2754 chars]","{'id': None, 'name': 'Yahoo Entertainment'}",https://finance.yahoo.com/news/why-amazon-stock-popped-while-214946885.html/,why amazon stock popped while pdd holdings flopped today whats bad for temu is theoretically a boon for the us retail giant,-0.2333333333333332,Negative,177.49,180.5,176.79,179.55,36233796.0,0.05,0.5666666666666667,0.0
NVDA,2024-09-09 22:36:46,Intel faces 'uphill battle' as its stock hovers near record lows: Goldman Sachs analyst,"The inflection point for Intel can't be seen just yet, says Goldman Sachs.","The road ahead for struggling Intel (INTC) is uncertain at best as its stock hovers near record lows.
Intel faces an ""uphill battle"" to turn itself around and compete with the likes of Nvidia (NVDA)… [+3050 chars]","{'id': None, 'name': 'Yahoo Entertainment'}",https://finance.yahoo.com/news/intel-faces-uphill-battle-as-its-stock-hovers-near-record-lows-goldman-sachs-analyst-223646226.html,intel faces uphill battle as its stock hovers near record lows goldman sachs analyst the inflection point for intel cant be seen just yet says goldman sachs,0.1,Positive,107.81,109.4,104.95,108.1,268283736.0,0.0,0.0,-1.0
MSFT,2024-09-10 00:11:23,Here's the 'magical' moment Goldman Sachs sees for tech stocks,"Bring on lower interest rates and a faster pace of innovation, says one of Goldman's top tech analysts.","To get big tech stocks powering higher again, it will take the convergence of two factors, says Goldman Sachs' veteran tech analyst Kash Rangan.
The magic formula is a steady dose of interest rate c… [+3839 chars]","{'id': None, 'name': 'Yahoo Entertainment'}",https://finance.yahoo.com/news/heres-the-magical-moment-goldman-sachs-sees-for-tech-stocks-001123514.html,heres the magical moment goldman sachs sees for tech stocks bring on lower interest rates and a faster pace of innovation says one of goldmans top tech analysts,0.5,Positive,408.2,416.33,407.7,414.2,19594287.0,0.05,0.6666666666666666,0.3625
GOOGL,2024-09-10 00:11:23,Here's the 'magical' moment Goldman Sachs sees for tech stocks,"Bring on lower interest rates and a faster pace of innovation, says one of Goldman's top tech analysts.","To get big tech stocks powering higher again, it will take the convergence of two factors, says Goldman Sachs' veteran tech analyst Kash Rangan.
The magic formula is a steady dose of interest rate c… [+3839 chars]","{'id': None, 'name': 'Yahoo Entertainment'}",https://finance.yahoo.com/news/heres-the-magical-moment-goldman-sachs-sees-for-tech-stocks-001123514.html,heres the magical moment goldman sachs sees for tech stocks bring on lower interest rates and a faster pace of innovation says one of goldmans top tech analysts,0.5,Positive,150.45,151.27,148.34,148.66,31118765.0,0.125,0.0,0.0
AMZN,2024-09-10 00:11:23,Here's the 'magical' moment Goldman Sachs sees for tech stocks,"Bring on lower interest rates and a faster pace of innovation, says one of Goldman's top tech analysts.","To get big tech stocks powering higher again, it will take the convergence of two factors, says Goldman Sachs' veteran tech analyst Kash Rangan.
The magic formula is a steady dose of interest rate c… [+3839 chars]","{'id': None, 'name': 'Yahoo Entertainment'}",https://finance.yahoo.com/news/heres-the-magical-moment-goldman-sachs-sees-for-tech-stocks-001123514.html,heres the magical moment goldman sachs sees for tech stocks bring on lower interest rates and a faster pace of innovation says one of goldmans top tech analysts,0.5,Positive,177.49,180.5,176.79,179.55,36233796.0,-0.2333333333333332,0.5,0.0
NVDA,2024-09-10 10:30:21,nVidia vs. SMCI,"We compare a slew of factors, such as historical revenue growth, stock returns, and valuation.","SHANGHAI, CHINA - SEPTEMBER 5, 2024 - The NVIDIA pavilion at the Bund Conference in Shanghai, China, ... [+] September 5, 2024. (Photo credit should read CFOTO/Future Publishing via Getty Images)
CF… [+6663 chars]","{'id': None, 'name': 'Forbes'}",https://www.forbes.com/sites/greatspeculations/2024/09/10/nvidia-vs-smci/,nvidia vs smci we compare a slew of factors such as historical revenue growth stock returns and valuation,0.0,Neutral,107.81,109.4,104.95,108.1,268283736.0,0.1,-0.0071428571428571,0.259375
TSLA,2024-09-10 10:30:21,nVidia vs. SMCI,"We compare a slew of factors, such as historical revenue growth, stock returns, and valuation.","SHANGHAI, CHINA - SEPTEMBER 5, 2024 - The NVIDIA pavilion at the Bund Conference in Shanghai, China, ... [+] September 5, 2024. (Photo credit should read CFOTO/Future Publishing via Getty Images)
CF… [+6663 chars]","{'id': None, 'name': 'Forbes'}",https://www.forbes.com/sites/greatspeculations/2024/09/10/nvidia-vs-smci/,nvidia vs smci we compare a slew of factors such as historical revenue growth stock returns and valuation,0.0,Neutral,220.07,226.4,218.6377,226.17,78891136.0,0.05,1.0,0.0333333333333333
